id,loan_amnt_EUR,loan_amnt_EUR,funded_amnt_EUR,funded_amnt_EUR,int_rate,installment_EUR,installment_EUR,total_pymnt_EUR,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
61612196.0,10000.0,8700.039846364367,10000.0,8700.039846364367,686165.2,223.92,194.8112922397909,434.18,377.73833004944805,1.1494200229644775,11.0,1.0,60.0,11.0,1.0,2.0
61612997.0,17000.0,14834.200946434063,17000.0,14834.200946434063,686165.2,560.84,489.3890152234165,1655.3,1444.4148721548413,1.1460003852844238,10.0,1.0,36.0,10.0,1.0,1.0
61622338.0,8500.0,7417.100473217031,8500.0,7417.100473217031,686165.2,259.52,226.45716644815104,530.82,463.1935615521253,1.1460003852844238,10.0,1.0,36.0,2.0,1.0,2.0
61622757.0,10850.0,9467.710604047623,10850.0,9467.710604047623,0.1655,384.41,335.43618740110105,1162.77,1014.6331667344197,1.1460003852844238,10.0,1.0,36.0,17.0,0.0,3.0
61632145.0,8000.0,6980.800445380735,8000.0,6980.800445380735,686165.2,258.1,225.218074369096,531.74,463.996353603344,1.1460003852844238,10.0,1.0,36.0,8.0,1.0,3.0
61642143.0,5000.0,4363.00027836296,5000.0,4363.00027836296,686165.2,154.99,135.24428262869503,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,36.0,4.0,0.0,3.0
61662140.0,16000.0,13961.60089076147,16000.0,13961.60089076147,0.1561,385.79,336.64037547792924,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,60.0,16.0,1.0,2.0
61662552.0,28800.0,25130.881603370646,28800.0,25130.881603370646,686165.2,582.45,508.2459024265012,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,60.0,5.0,1.0,2.0
61672151.0,35000.0,30541.001948540717,35000.0,30541.001948540717,686165.2,1095.0,955.4970609614882,3246.65,2833.026970749421,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,4.0
61672554.0,10800.0,9424.080601263993,10800.0,9424.080601263993,686165.2,344.3,300.4361991680734,699.6,610.4709989485453,1.1460003852844238,10.0,1.0,60.0,7.0,1.0,2.0
61682198.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,361.38,315.34020811896124,1061.08,925.8984670730738,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,2.0
61682752.0,34075.0,29733.846897043568,34075.0,29733.846897043568,0.1333,68616520.0,59874779.17205951,2318.01,2022.695655049625,1.1460003852844238,10.0,1.0,60.0,13.0,1.0,2.0
61692550.0,22000.0,19197.201224797023,22000.0,19197.201224797023,686165.2,681.92,595.0434299642538,2054.63,1792.8702523865777,1.1460003852844238,10.0,1.0,36.0,4.0,0.0,2.0
61692898.0,24000.0,20942.401336142204,24000.0,20942.401336142204,0.1399,558.32,487.1900630831216,1656.31,1445.2961982110705,1.1460003852844238,10.0,1.0,60.0,14.0,1.0,3.0
61702440.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.17859999999999998,253.18,220.92488209518683,511.32,446.1778604665097,1.1460003852844238,10.0,1.0,60.0,20.0,0.0,1.0
61712261.0,15000.0,13089.000835088878,15000.0,13089.000835088878,686165.2,471.3,411.25640623849256,1400.27,1221.8756799566602,1.1460003852844238,10.0,1.0,36.0,6.0,1.0,4.0
61712601.0,18025.0,15728.61600349847,18025.0,15728.61600349847,686165.2,403.61,352.1901084700148,1229.28,1072.6697964372038,1.1460003852844238,10.0,1.0,60.0,11.0,0.0,4.0
61722332.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,314.2,274.1709374923284,938.06,818.5512082242315,1.1460003852844238,10.0,1.0,36.0,6.0,0.0,4.0
61732194.0,28800.0,25130.881603370646,28800.0,25130.881603370646,686165.2,600.22,523.7520054158032,1763.98,1539.2490462053386,1.1460003852844238,10.0,1.0,60.0,7.0,1.0,3.0
61732489.0,18000.0,15706.801002106655,18000.0,15706.801002106655,0.1465,620.9,541.7973745671123,1890.53,1649.676583250705,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,4.0
61732630.0,12525.0,10929.315697299213,12525.0,10929.315697299213,0.1999,331.77,289.5025204704958,967.49,844.2318278626759,1.1460003852844238,10.0,1.0,60.0,24.0,1.0,0.0
61732652.0,15125.0,13198.075842047952,15125.0,13198.075842047952,0.17859999999999998,382.93,334.1447393187056,1118.78,976.2474902853824,1.1460003852844238,10.0,1.0,60.0,20.0,1.0,3.0
61742823.0,20000.0,17452.00111345184,20000.0,17452.00111345184,0.1333,458.45,400.04349552309975,1345.73,1174.2840729202771,1.1460003852844238,10.0,1.0,60.0,13.0,0.0,3.0
61752339.0,16000.0,13961.60089076147,16000.0,13961.60089076147,686165.2,488.5,426.26512719606114,1457.17,1271.526623124431,1.1460003852844238,10.0,1.0,36.0,2.0,0.0,3.0
61752745.0,5050.0,4406.630281146589,5050.0,4406.630281146589,0.1757,68616520.0,59874779.17205951,539.54,470.8026340375902,1.1460003852844238,10.0,1.0,36.0,19.0,1.0,2.0
61762403.0,12000.0,nan,12000.0,nan,686165.2,377.04,nan,743.17,nan,nan,0.0,1.0,36.0,6.0,1.0,3.0
61762593.0,20000.0,17452.00111345184,20000.0,17452.00111345184,0.1399,465.27,405.9946279027868,1294.77,1129.8163740832017,1.1460003852844238,10.0,0.0,60.0,14.0,1.0,4.0
61762703.0,6000.0,nan,6000.0,nan,686165.2,201.27,nan,599.58,nan,nan,0.0,1.0,36.0,12.0,1.0,2.0
61762710.0,11500.0,10034.900640234808,11500.0,10034.900640234808,686165.2,376.45,328.4902909579472,1111.8,970.1567418967876,1.1460003852844238,10.0,1.0,36.0,9.0,0.0,1.0
61772654.0,12000.0,10440.04781563724,12000.0,10440.04781563724,686165.2,271.14,235.8928803943234,533.82,464.4255270786227,1.1494200229644775,11.0,1.0,60.0,12.0,0.0,3.0
61772655.0,20150.0,17582.891121802728,20150.0,17582.891121802728,686165.2,642.37,560.5320977624028,1274.47,1112.1025929530483,1.1460003852844238,10.0,1.0,36.0,7.0,1.0,2.0
61792378.0,7000.0,6108.200389708143,7000.0,6108.200389708143,686165.2,225.84,197.06799657309816,447.8,390.75030493018664,1.1460003852844238,10.0,1.0,36.0,10.0,1.0,1.0
61802543.0,7450.0,6500.87041476081,7450.0,6500.87041476081,0.1333,252.21,220.0784600411844,745.6,650.6106015094846,1.1460003852844238,10.0,1.0,36.0,13.0,1.0,2.0
61802569.0,18000.0,15706.801002106655,18000.0,15706.801002106655,686165.2,580.73,506.7450303307443,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,36.0,8.0,1.0,1.0
61802592.0,3500.0,nan,3500.0,nan,686165.2,116.74,nan,231.09,nan,nan,0.0,1.0,36.0,11.0,1.0,3.0
61812205.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.1825,68616520.0,59874779.17205951,755.76,659.476218075118,1.1460003852844238,10.0,1.0,60.0,21.0,1.0,3.0
61822163.0,28000.0,24432.801558832572,28000.0,24432.801558832572,686165.2,939.26,819.5983282910387,2768.43,2415.7321721256735,1.1460003852844238,10.0,1.0,36.0,12.0,0.0,3.0
61822246.0,16000.0,13961.60089076147,16000.0,13961.60089076147,0.1399,372.21,324.7904667218954,719.55,627.8793700592134,1.1460003852844238,10.0,1.0,60.0,14.0,0.0,2.0
61822347.0,22075.0,19262.646228972466,22075.0,19262.646228972466,686165.2,712.2,621.46575965002,2124.35,1853.7079282680704,1.1460003852844238,10.0,1.0,36.0,8.0,0.0,1.0
61822914.0,11000.0,9598.600612398512,11000.0,9598.600612398512,0.1399,255.9,223.29835424661627,712.67,621.875881676186,1.1460003852844238,10.0,1.0,60.0,14.0,1.0,3.0
61842377.0,18000.0,15706.801002106655,18000.0,15706.801002106655,0.1825,459.54,400.9946295837829,441.29,385.0696785677581,1.1460003852844238,10.0,0.0,60.0,21.0,1.0,3.0
61842492.0,5000.0,4363.00027836296,5000.0,4363.00027836296,686165.2,167.73,146.36120733796383,494.38,431.396015523416,1.1460003852844238,10.0,1.0,60.0,12.0,1.0,2.0
61842563.0,9000.0,7853.400501053327,9000.0,7853.400501053327,686165.2,282.78,246.7538437430955,844.25,736.6925970015857,1.1460003852844238,10.0,1.0,36.0,6.0,1.0,4.0
61842857.0,2800.0,2443.2801558832575,2800.0,2443.2801558832575,686165.2,90.34,78.83068902946195,179.13,156.30884797263138,1.1460003852844238,10.0,1.0,36.0,8.0,1.0,3.0
61843038.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,268.7,234.46763495922542,529.21,461.7886754624924,1.1460003852844238,10.0,1.0,60.0,11.0,0.0,4.0
61852662.0,20000.0,17452.00111345184,20000.0,17452.00111345184,0.1399,683.46,596.3872340499897,1335.83,1165.6453323691185,1.1460003852844238,10.0,1.0,36.0,14.0,1.0,1.0
61852779.0,17000.0,14834.200946434063,17000.0,14834.200946434063,686165.2,531.86,464.10106561002476,1588.13,1385.8023264153135,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,0.0
61853333.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.1465,344.95,301.00338920426054,1026.71,895.9072031596069,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,2.0
61862387.0,68616520.0,59874779.17205951,2000.0,1745.2001113451838,0.1655,70.86,61.83243994495986,210.74,183.89173573244202,1.1460003852844238,10.0,1.0,36.0,17.0,1.0,4.0
61862547.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,68616520.0,59874779.17205951,912.46,796.2126467990132,1.1460003852844238,10.0,1.0,36.0,2.0,1.0,3.0
61863195.0,10800.0,9424.080601263993,10800.0,9424.080601263993,686165.2,237.69,207.40830723281837,468.46,408.77822208038236,1.1460003852844238,10.0,1.0,60.0,10.0,1.0,2.0
61863252.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,395.89,345.4536360402224,1179.98,1029.650613692545,1.1460003852844238,10.0,1.0,36.0,10.0,0.0,2.0
61882853.0,15000.0,13089.000835088878,15000.0,13089.000835088878,0.1465,68616520.0,59874779.17205951,1037.88,905.6541457814698,1.1460003852844238,10.0,1.0,60.0,15.0,1.0,2.0
61883202.0,2400.0,2094.2401336142207,2400.0,2094.2401336142207,0.1465,82.79,72.2425586091339,163.63,142.7835471097062,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,3.0
61892203.0,16000.0,13961.60089076147,16000.0,13961.60089076147,686165.2,408.48,356.43967074114033,1120.66,977.8879783900469,1.1460003852844238,10.0,1.0,60.0,21.0,1.0,2.0
61892536.0,19375.0,16906.626078656467,19375.0,16906.626078656467,0.1825,494.64,431.62289153789084,1464.28,1277.730809520263,1.1460003852844238,10.0,1.0,60.0,21.0,1.0,2.0
61892839.0,20000.0,17452.00111345184,20000.0,17452.00111345184,686165.2,667.06,582.0765931369591,2001.17,1746.2210534103208,1.1460003852844238,10.0,1.0,36.0,11.0,1.0,2.0
61892897.0,8400.0,7308.033470946068,1000.0,870.0039846364367,0.1433,288.45,250.95264936838015,590.27,513.5372520113494,1.1494200229644775,11.0,1.0,36.0,15.0,1.0,2.0
61893234.0,11200.0,9773.12062353303,11200.0,9773.12062353303,686165.2,347.16,302.93183532729705,1036.96,904.8513537302509,1.1460003852844238,10.0,1.0,36.0,4.0,0.0,2.0
61902740.0,12000.0,10471.200668071102,12000.0,10471.200668071102,0.1333,406.24,354.48504661643375,1178.72,1028.5511376223976,1.1460003852844238,10.0,1.0,36.0,13.0,1.0,3.0
61912432.0,31625.0,27595.976760645717,31625.0,27595.976760645717,0.17859999999999998,800.67,698.6646865753742,2370.63,2068.611869979117,1.1460003852844238,10.0,1.0,60.0,20.0,1.0,1.0
61912567.0,9000.0,7853.400501053327,9000.0,7853.400501053327,686165.2,296.92,259.092408530306,885.0,772.2510492702438,1.1460003852844238,10.0,1.0,36.0,10.0,1.0,4.0
61922418.0,11000.0,9598.600612398512,11000.0,9598.600612398512,0.1757,276.77,241.50951740850326,532.07,464.28431162171603,1.1460003852844238,10.0,1.0,60.0,19.0,0.0,1.0
61923167.0,16000.0,13961.60089076147,16000.0,13961.60089076147,686165.2,416.73,363.6386212004392,1233.13,1076.0293066515433,1.1460003852844238,10.0,1.0,60.0,23.0,1.0,3.0
61932403.0,68616520.0,59874779.17205951,24000.0,20942.401336142204,0.17859999999999998,607.62,530.2092458277803,1763.33,1538.6818561691514,1.1460003852844238,10.0,1.0,60.0,20.0,1.0,4.0
61932596.0,21000.0,18270.08367736517,21000.0,18270.08367736517,686165.2,632.42,550.2079199637752,1258.63,1095.0131151829585,1.1494200229644775,11.0,1.0,36.0,1.0,0.0,2.0
61933254.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,400.24,349.2494462823982,1143.37,997.7047256543713,1.1460003852844238,10.0,1.0,36.0,11.0,1.0,2.0
61942862.0,15000.0,13089.000835088878,1000.0,872.6000556725919,686165.2,335.87,293.08018069875345,997.37,870.305117526173,1.1460003852844238,10.0,1.0,60.0,11.0,0.0,1.0
61942940.0,35000.0,30541.001948540717,35000.0,30541.001948540717,0.19190000000000002,911.59,795.4534847505781,1785.87,1558.3502614240117,1.1460003852844238,10.0,1.0,60.0,23.0,1.0,1.0
61952493.0,30000.0,26178.001670177757,30000.0,26178.001670177757,686165.2,677.85,591.4919477376665,2012.4,1756.020352035524,1.1460003852844238,10.0,1.0,60.0,12.0,1.0,0.0
61953131.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.1699,356.48,311.0644678461656,3950.56,3447.2588759379146,1.1460003852844238,10.0,1.0,36.0,18.0,0.0,4.0
61953351.0,15000.0,13089.000835088878,15000.0,13089.000835088878,686165.2,457.97,399.62464749637695,1368.71,1194.3364221996333,1.1460003852844238,10.0,1.0,36.0,2.0,0.0,4.0
61962302.0,17500.0,15270.500974270359,17500.0,15270.500974270359,686165.2,587.04,512.2511366820384,1748.78,1525.9855253591152,1.1460003852844238,10.0,1.0,36.0,12.0,1.0,2.0
61962673.0,7000.0,6108.200389708143,7000.0,6108.200389708143,686165.2,219.0,191.09941219229762,650.86,567.9404722350632,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,2.0
61962702.0,29300.0,25567.181631206942,29300.0,25567.181631206942,0.1825,748.02,652.7222936442122,1436.63,1253.6034179809158,1.1460003852844238,10.0,1.0,60.0,25.0,1.0,1.0
61962932.0,6000.0,5235.600334035551,6000.0,5235.600334035551,0.1399,205.04,178.91791541510824,440.39,384.2843385176527,1.1460003852844238,10.0,1.0,36.0,14.0,1.0,3.0
61963229.0,16000.0,13961.60089076147,16000.0,13961.60089076147,686165.2,510.07,445.08711039691894,16162.21,14103.145345792122,1.1460003852844238,10.0,1.0,36.0,7.0,0.0,3.0
61973044.0,20000.0,17452.00111345184,20000.0,17452.00111345184,686165.2,645.25,563.04518592274,1279.4,1116.4045112275141,1.1460003852844238,10.0,0.0,36.0,8.0,1.0,3.0
61982206.0,8000.0,6980.800445380735,8000.0,6980.800445380735,686165.2,250.29,218.403067934293,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,3.0
61982885.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.1399,232.64,203.00167695167175,10166.43,8871.227383991509,1.1460003852844238,10.0,1.0,60.0,14.0,0.0,3.0
61983006.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,312.86,273.00165341772714,621.34,542.1813185916083,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,1.0
61983340.0,68616520.0,59874779.17205951,10000.0,8726.00055672592,686165.2,333.53,291.03829656847955,993.76,867.155031325195,1.1460003852844238,10.0,1.0,36.0,11.0,1.0,1.0
61983345.0,35000.0,30541.001948540717,35000.0,30541.001948540717,0.20989999999999998,946.68,826.0730207041292,2799.23,2442.6082538403894,1.1460003852844238,10.0,1.0,60.0,25.0,0.0,4.0
62002120.0,17000.0,14834.200946434063,17000.0,14834.200946434063,686165.2,526.94,459.8078733361156,1563.68,1364.4672550541186,1.1460003852844238,10.0,0.0,36.0,4.0,0.0,4.0
62002712.0,35000.0,30541.001948540717,35000.0,30541.001948540717,0.1825,893.54,779.7030537456877,2645.13,2308.140585261243,1.1460003852844238,10.0,1.0,60.0,21.0,1.0,3.0
62012235.0,8400.0,7329.840467649772,8400.0,7329.840467649772,0.1655,297.61,259.6945025687201,873.52,762.2336006311225,1.1460003852844238,10.0,1.0,36.0,17.0,0.0,1.0
62013107.0,7200.0,6264.028689382344,7200.0,6264.028689382344,686165.2,223.18,194.16748929115994,424.57,369.3775917570919,1.1494200229644775,11.0,1.0,36.0,4.0,1.0,1.0
62013478.0,6000.0,5235.600334035551,6000.0,5235.600334035551,686165.2,196.41,171.38737693465376,396.48,345.9684700730692,1.1460003852844238,10.0,1.0,36.0,9.0,1.0,1.0
62022287.0,68616520.0,59874779.17205951,21600.0,18848.161202527986,686165.2,450.17,392.81836706213073,1339.51,1168.8565005739936,1.1460003852844238,10.0,1.0,60.0,7.0,1.0,2.0
62022746.0,8000.0,6980.800445380735,8000.0,6980.800445380735,0.1757,287.5,250.87251600587018,854.69,745.8025415828076,1.1460003852844238,10.0,1.0,36.0,19.0,1.0,4.0
62023594.0,15000.0,13089.000835088878,15000.0,13089.000835088878,686165.2,326.07,284.52870015316205,969.05,845.5930839495252,1.1460003852844238,10.0,1.0,60.0,9.0,1.0,4.0
62033308.0,20000.0,17452.00111345184,20000.0,17452.00111345184,686165.2,637.58,556.3523434957311,1264.97,1103.8128924241587,1.1460003852844238,10.0,1.0,36.0,7.0,1.0,2.0
62033362.0,10775.0,9402.265599872178,10775.0,9402.265599872178,0.1399,368.22,321.3087924997618,1096.29,956.6227150333058,1.1460003852844238,10.0,0.0,36.0,14.0,1.0,4.0
62033431.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.17859999999999998,253.18,220.92488209518683,1004.62,876.6314679297993,1.1460003852844238,10.0,1.0,60.0,20.0,1.0,2.0
62042559.0,12000.0,nan,12000.0,nan,686165.2,369.93,nan,1100.6,nan,nan,0.0,1.0,36.0,3.0,0.0,4.0
62042605.0,9500.0,8289.700528889623,1000.0,872.6000556725919,686165.2,318.68,278.0801857417416,949.34,828.3941368522184,1.1460003852844238,10.0,1.0,36.0,12.0,1.0,2.0
62043258.0,13000.0,11343.800723743694,13000.0,11343.800723743694,686165.2,293.74,256.31754035326713,872.06,760.9596045498405,1.1460003852844238,10.0,0.0,60.0,12.0,0.0,3.0
62043398.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,392.81,342.7660278687508,829.57,723.8828281843121,1.1460003852844238,10.0,1.0,36.0,9.0,0.0,4.0
62052946.0,35000.0,30541.001948540717,35000.0,30541.001948540717,0.1333,802.29,700.0782986655637,35731.65,31179.43977927357,1.1460003852844238,10.0,1.0,60.0,13.0,1.0,1.0
62053023.0,5000.0,4363.00027836296,5000.0,4363.00027836296,0.19190000000000002,183.77,160.35771223095222,540.65,471.77122009938677,1.1460003852844238,10.0,1.0,36.0,23.0,0.0,2.0
62053109.0,9600.0,8352.038252509792,9600.0,8352.038252509792,686165.2,68616520.0,59696645.81188575,622.64,541.6992809940309,1.1494200229644775,11.0,1.0,36.0,9.0,0.0,4.0
62062305.0,10000.0,8726.00055672592,10000.0,8726.00055672592,0.1399,68616520.0,59874779.17205951,491.99,429.3105013903585,1.1460003852844238,10.0,1.0,60.0,14.0,1.0,1.0
62062320.0,20000.0,nan,20000.0,nan,686165.2,407.26,nan,837.24,nan,nan,0.0,1.0,60.0,6.0,0.0,3.0
62063174.0,18100.0,15794.061007673914,18100.0,15794.061007673914,0.1655,445.47,388.71714680046955,1319.77,1151.6313754750165,1.1460003852844238,10.0,1.0,60.0,20.0,1.0,2.0
62072207.0,12000.0,10471.200668071102,12000.0,10471.200668071102,0.1465,68616520.0,59874779.17205951,1202.75,1049.51971696021,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,2.0
62072410.0,15150.0,13219.890843439767,15150.0,13219.890843439767,0.19190000000000002,394.59,344.319255967848,1167.62,1018.8652770044316,1.1460003852844238,10.0,0.0,60.0,23.0,0.0,2.0
62072940.0,21000.0,18324.60116912443,21000.0,18324.60116912443,686165.2,677.52,591.2039897192944,2009.25,1753.2716618601553,1.1460003852844238,10.0,1.0,36.0,8.0,1.0,1.0
62082121.0,12000.0,10471.200668071102,12000.0,10471.200668071102,0.1825,306.36,267.3297530558553,12073.0,10534.900472135201,1.1460003852844238,10.0,1.0,60.0,25.0,1.0,4.0
62082264.0,15000.0,13089.000835088878,15000.0,13089.000835088878,686165.2,464.95,405.7153958849716,1394.85,1217.1461876549147,1.1460003852844238,10.0,0.0,36.0,4.0,1.0,2.0
62082618.0,6350.0,5541.010353520958,6350.0,5541.010353520958,686165.2,207.87,181.3873735726617,619.73,540.7764325019754,1.1460003852844238,10.0,1.0,36.0,9.0,0.0,4.0
62082707.0,3225.0,2814.1351795441087,3225.0,2814.1351795441087,0.1333,109.18,95.27047407833359,215.97,188.45543402360968,1.1460003852844238,10.0,1.0,36.0,13.0,1.0,3.0
62082747.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,322.63,281.5269559616483,956.79,834.8950072669792,1.1460003852844238,10.0,1.0,36.0,8.0,0.0,2.0
62082757.0,15000.0,13050.05976954655,15000.0,13050.05976954655,686165.2,326.07,283.6821992704029,642.98,559.3951620415361,1.1494200229644775,11.0,1.0,60.0,9.0,0.0,4.0
62083253.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,333.53,291.03829656847955,993.76,867.155031325195,1.1460003852844238,10.0,1.0,36.0,11.0,1.0,2.0
62083468.0,22675.0,19786.20626237602,22675.0,19786.20626237602,0.20989999999999998,613.31,535.1743401445573,1839.93,1605.5230204336722,1.1460003852844238,10.0,1.0,60.0,25.0,1.0,0.0
62105401.0,13500.0,11780.10075157999,13500.0,11780.10075157999,686165.2,412.17,359.65956494657223,840.72,733.6123188050615,1.1460003852844238,10.0,1.0,36.0,2.0,0.0,2.0
62105711.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,387.15,337.82711155364393,1154.79,1007.6698182901524,1.1460003852844238,10.0,1.0,36.0,8.0,0.0,0.0
62106972.0,18000.0,15706.801002106655,18000.0,15706.801002106655,0.1561,434.01,378.7171501624616,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,60.0,16.0,1.0,2.0
62107098.0,24000.0,20942.401336142204,24000.0,20942.401336142204,686165.2,722.76,630.6804162379225,2161.19,1885.854514319049,1.1460003852844238,10.0,1.0,36.0,1.0,0.0,2.0
62115296.0,68616520.0,59874779.17205951,35000.0,30541.001948540717,686165.2,1154.66,1007.556380282915,3419.14,2983.541754352386,1.1460003852844238,10.0,1.0,36.0,10.0,1.0,2.0
62115715.0,35000.0,30541.001948540717,35000.0,30541.001948540717,686165.2,1174.07,1024.4935473635198,3497.53,3051.9448727165604,1.1460003852844238,10.0,1.0,60.0,12.0,1.0,2.0
62115844.0,24000.0,20942.401336142204,24000.0,20942.401336142204,0.1465,566.56,494.3802875418636,1660.61,1449.0483784504627,1.1460003852844238,10.0,1.0,60.0,15.0,0.0,4.0
62116084.0,26525.0,23145.7164767155,1000.0,872.6000556725919,686165.2,576.59,503.1324661002598,1713.58,1495.27000339944,1.1460003852844238,10.0,1.0,60.0,9.0,1.0,3.0
62116252.0,68616520.0,59874779.17205951,8000.0,6980.800445380735,686165.2,247.97,216.3786358051326,735.84,642.0940249661201,1.1460003852844238,10.0,1.0,36.0,4.0,1.0,2.0
62117025.0,30000.0,26178.001670177757,30000.0,26178.001670177757,0.1655,1062.88,927.4691471732846,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,36.0,17.0,1.0,2.0
62126534.0,20000.0,17452.00111345184,20000.0,17452.00111345184,686165.2,68616520.0,59874779.17205951,1973.87,1722.3990718904588,1.1460003852844238,10.0,1.0,36.0,11.0,0.0,2.0
62126659.0,68616520.0,59874779.17205951,3600.0,3141.360200421331,686165.2,120.77,105.38390872357893,357.23,311.71891788792004,1.1460003852844238,10.0,1.0,36.0,12.0,1.0,4.0
62126979.0,12000.0,10471.200668071102,1000.0,872.6000556725919,686165.2,268.7,234.46763495922542,729.0,636.1254405853196,1.1460003852844238,10.0,1.0,60.0,11.0,0.0,4.0
62127542.0,7200.0,6282.720400842662,7200.0,6282.720400842662,686165.2,68616520.0,59874779.17205951,661.97,577.6350588535856,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,2.0
62135191.0,68616520.0,59874779.17205951,34000.0,29668.401892868125,686165.2,761.31,664.3191483841009,1499.41,1308.385249476041,1.1460003852844238,10.0,1.0,60.0,11.0,1.0,3.0
62136149.0,6000.0,5235.600334035551,6000.0,5235.600334035551,0.1465,206.97,180.60203352255635,611.14,533.2807980237478,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,1.0
62136215.0,28000.0,24432.801558832572,28000.0,24432.801558832572,0.1561,675.12,589.1097495856802,1325.96,1157.03276981963,1.1460003852844238,10.0,1.0,60.0,16.0,0.0,3.0
62136757.0,2000.0,1745.2001113451838,2000.0,1745.2001113451838,0.1699,71.3,62.2163839694558,210.12,183.35072369792502,1.1460003852844238,10.0,1.0,36.0,18.0,0.0,2.0
62136956.0,30000.0,26178.001670177757,30000.0,26178.001670177757,686165.2,956.37,834.5285152435968,68616520.0,59874779.17205951,1.1460003852844238,10.0,1.0,36.0,7.0,1.0,4.0
62146117.0,12000.0,10471.200668071102,12000.0,10471.200668071102,686165.2,271.14,236.59677909506655,533.82,465.81136171914306,1.1460003852844238,10.0,1.0,60.0,12.0,1.0,0.0
62146665.0,12000.0,10471.200668071102,12000.0,10471.200668071102,0.1655,425.16,370.9946396697592,839.29,732.3645007254496,1.1460003852844238,10.0,1.0,36.0,20.0,1.0,3.0
62146802.0,16000.0,nan,16000.0,nan,686165.2,523.75,nan,1551.71,nan,nan,0.0,1.0,36.0,9.0,1.0,3.0
62146838.0,19575.0,17081.146089790986,19575.0,17081.146089790986,0.1999,518.51,452.4518548667956,1069.62,933.3504715485177,1.1460003852844238,10.0,1.0,60.0,24.0,1.0,1.0
62156328.0,10000.0,8726.00055672592,10000.0,8726.00055672592,686165.2,318.79,278.17617174786557,946.18,825.636720676293,1.1460003852844238,10.0,1.0,36.0,7.0,1.0,2.0
62156411.0,28000.0,24432.801558832572,28000.0,24432.801558832572,0.1333,68616520.0,59874779.17205951,1875.04,1636.1600083883368,1.1460003852844238,10.0,1.0,36.0,13.0,1.0,4.0
62157250.0,6000.0,5235.600334035551,6000.0,5235.600334035551,0.1333,203.12,177.24252330821687,401.8,350.61070236924746,1.1460003852844238,10.0,1.0,36.0,13.0,1.0,2.0
62157352.0,15000.0,13089.000835088878,1000.0,872.6000556725919,0.1699,534.72,466.59670176924834,1124.55,981.2823926066131,1.1460003852844238,10.0,1.0,36.0,18.0,0.0,3.0
62157646.0,15000.0,13089.000835088878,15000.0,13089.000835088878,0.1465,354.1,308.9876797136648,1037.88,905.6541457814698,1.1460003852844238,10.0,1.0,60.0,15.0,1.0,3.0
62165505.0,9000.0,7853.400501053327,9000.0,7853.400501053327,686165.2,271.04,236.50951908949932,810.46,707.2074411204088,1.1460003852844238,10.0,1.0,36.0,5.0,1.0,2.0
62166159.0,8800.0,7678.880489918809,8800.0,7678.880489918809,0.1465,303.55,264.8777468994153,903.49,788.38542429963,1.1460003852844238,10.0,1.0,36.0,15.0,1.0,2.0
62166214.0,28000.0,24360.111569820227,28000.0,24360.111569820227,0.1433,656.32,571.0010151965862,68616520.0,59696645.81188575,1.1494200229644775,11.0,1.0,60.0,15.0,1.0,2.0
62166782.0,6000.0,5235.600334035551,6000.0,5235.600334035551,0.1561,209.79,183.06276567955305,442.24,385.89864862064707,1.1460003852844238,10.0,1.0,36.0,16.0,1.0,2.0
